Dep,Nom,Population 2010,Surface en km²,Longitude,Latitude
46,Cazillac,422,19.02,1.61667,45
46,Lachapelle-Auzac,764,31.34,1.48333,44.9333
46,Valroufié,425,13.48,1.49167,44.5167
46,Mercuès,1054,7.24,1.38333,44.5
46,Cénevières,179,15.69,1.75,44.4667
46,Catus,920,21.32,1.33333,44.55
46,Berganty,102,6.98,1.65,44.45
46,Gréalou,254,17.5,1.9,44.5333
46,Saint-Pierre-Toirac,149,5.83,1.96667,44.5333
46,Saint-Martin-Labouval,178,13.49,1.73333,44.4667
46,Belmontet,147,12.12,1.16667,44.3667
46,Vayrac,1333,16.33,1.7,44.95
46,Fajoles,262,8.98,1.38333,44.8
46,Concots,418,26.02,1.63333,44.4167
46,Carennac,389,19,1.73333,44.9167
46,Labathude,189,10.05,2,44.75
46,Gorses,344,35.6,2.05,44.7833
46,Béduer,740,24.78,1.96667,44.5833
46,Saint-Félix,475,7.73,2.11667,44.6167
46,Bannes,137,10.11,1.91667,44.8
46,Grézels,243,10.79,1.16667,44.4667
46,Goujounac,229,10.38,1.21667,44.5667
46,Lamothe-Cassel,97,11.35,1.51667,44.6167
46,Gignac,640,40.66,1.45,45
46,Orniac,86,16.79,1.66667,44.5333
46,Calès,168,34.23,1.55,44.8
46,Vaillac,96,13.68,1.53333,44.6667
46,Cras,93,10.22,1.53333,44.5667
46,Anglars,176,9.99,1.91667,44.7333
46,Felzins,387,15,2.13333,44.6167
46,Tauriac,387,8.23,1.77583,44.9064
46,Saint-Cernin,194,16.28,1.58333,44.5833
46,Leyme,961,10.16,1.91667,44.7833
46,Limogne-en-Quercy,796,32.31,1.77028,44.3975
46,Floressas,154,13.84,1.13333,44.45
46,Tour-de-Faure,400,8.77,1.7,44.4667
46,Saint-Laurent-Lolmie,195,10.81,1.22833,44.292
46,Montdoumerc,437,13.62,1.51667,44.2833
46,Fontanès,456,16.44,1.5,44.3167
46,Flaujac-Poujols,698,12.64,1.5,44.4167
46,Cours,300,17.05,1.55,44.5167
46,Le Roc,230,6.95,1.43333,44.8667
46,Strenquels,273,9.01,1.65,44.9833
46,Sabadel-Latronquière,87,12.29,2.08333,44.7333
47,Roumagne,553,10.54,0.333333,44.6167
47,Cocumont,974,25.44,0.033333,44.45
47,Argenton,335,12.14,0.1,44.3833
47,Granges-sur-Lot,580,4.19,0.466667,44.3833
47,Engayrac,144,10.03,0.9,44.2667
47,Saint-Géraud,80,5.68,0.166667,44.6167
47,Port-Sainte-Marie,1963,18.94,0.4,44.25
47,Birac-sur-Trec,801,14.34,0.266667,44.5
47,Sauvagnas,471,13.57,0.75,44.25
47,Pompiey,227,19.61,0.216667,44.1833
47,Montesquieu,780,25.53,0.45,44.2
47,Castelnaud-de-Gratecambe,554,17.23,0.666667,44.5
47,Caubon-Saint-Sauveur,234,11.34,0.2,44.5833
47,Allemans-du-Dropt,481,6.4,0.283333,44.6333
47,Sauveterre-Saint-Denis,450,8.25,0.7,44.1667
47,Sainte-Maure-de-Peyriac,337,23.06,0.15,44
47,Clermont-Dessous,797,15.08,0.416667,44.25
47,Romestaing,147,15.46,0.00305556,44.4167
47,Cuzorn,878,23.34,0.95,44.55
47,Allez-et-Cazeneuve,666,10.69,0.616667,44.4
47,Virazeil,1669,19.87,0.216667,44.5
47,Nicole,273,4.78,0.35,44.3333
47,Montpezat,582,24.19,0.516667,44.35
47,Saint-Jean-de-Duras,243,16.56,0.3,44.6833
47,Monclar,838,24.02,0.525833,44.447
47,Paulhiac,318,21.89,0.633333,44.4333
47,Sainte-Gemme-Martaillac,343,14,0.15,44.3667
47,Bon-Encontre,6093,20.56,0.683333,44.1833
47,Couthures-sur-Garonne,390,6.98,0.083333,44.5167
47,Fals,355,9.4,0.666667,44.1
47,Saint-Vite,1219,5.47,0.966667,44.4833
47,Sauveterre-la-Lémance,586,23.46,1.01667,44.5833
47,Saint-Pierre-de-Buzet,270,8.52,0.266667,44.25
47,Andiran,223,9.89,0.266667,44.1
47,Ambrus,99,12.35,0.233333,44.2167
47,Dévillac,133,9.25,0.8,44.6
47,Houeillès,633,67.63,0.033333,44.2
47,Esclottes,156,9.24,0.166667,44.7
47,Lavardac,2285,15.1,0.3,44.1833
47,Moirax,1147,16.2,0.6,44.15
47,Lalandusse,197,9.37,0.533333,44.65
47,Saint-Avit,167,8.95,0.216667,44.5667
47,Saint-Sernin,429,21.07,0.233333,44.7
47,Ruffiac,176,12.84,0.033333,44.3667
47,Saint-Étienne-de-Villeréal,292,14.62,0.766667,44.6167
47,Fieux,339,14.85,0.416667,44.1
47,Jusix,113,7.5,0.066667,44.5333
47,Caumont-sur-Garonne,627,11.61,0.2,44.45
47,Chapelle,87,4.53,0.266667,44.5667
47,Vergne,603,19.96,0.4,44.5833
47,Saint-Martin-de-Villeréal,126,8.22,0.833333,44.6333
47,La Sauvetat-sur-Lède,646,14.14,0.733333,44.4667
47,Foulayronnes,5024,28.86,0.666667,44.2333
47,Marmont-Pachas,130,7.96,0.583333,44.1
47,Auriac-sur-Dropt,208,5.28,0.233333,44.65
47,Cancon,1334,24.49,0.616667,44.5333
47,Sainte-Marthe,498,9.65,0.166667,44.4
47,Tonneins,8965,34.78,0.316667,44.3833
47,Thouars-sur-Garonne,210,4.03,0.333333,44.2333
47,Mauvezin-sur-Gupie,504,15.8,0.15,44.55
47,Allons,176,76.33,-0.05,44.2
47,Saint-Pastour,393,14.52,0.6,44.4833
47,Fargues-sur-Ourbise,366,44.16,0.15,44.2333
47,Saint-Barthélemy-d'Agenais,517,15.28,0.366667,44.5167
47,La Croix-Blanche,843,13.05,0.683333,44.3
47,Loubès-Bernac,369,19.31,0.283333,44.7167
47,Moncaut,558,15.76,0.5,44.15
47,Gaujac,283,7.33,0.116667,44.5
47,Pardaillan,331,19.71,0.283333,44.65
47,Montastruc,277,24.88,0.516667,44.4833
47,Montaut,237,14.19,0.670556,44.6039
47,Massoulès,208,7.86,0.883333,44.35
47,Saint-Antoine-de-Ficalba,674,10.93,0.716667,44.3333
47,Saint-Pardoux-du-Breuil,591,7.3,0.216667,44.4833
47,Leyritz-Moncassin,217,20.24,0.183333,44.3167
47,Brugnac,203,14.74,0.433333,44.45
47,Massels,112,6.17,0.866667,44.3167
47,Puch-d'Agenais,719,23,0.25,44.3167
47,Sembas,134,12.51,0.65,44.3333
47,Frespech,290,11.7,0.833333,44.3167
47,Anthé,189,13.93,0.95,44.3833
47,Clairac,2451,33.78,0.383333,44.35
47,Saint-Martin-Curton,298,41.48,0.016667,44.3167
47,Douzains,279,12.66,0.533333,44.6333
47,Doudrac,104,8.61,0.683333,44.65
47,Razimet,243,7.18,0.233333,44.35
47,Montauriol,202,9.92,0.566667,44.6167
47,Brax,1827,8.8,0.533333,44.2
47,Pujols,3626,24.98,0.683333,44.4
47,Colayrac-Saint-Cirq,2863,21.36,0.566667,44.2167
47,Lacépède,295,11.33,0.466667,44.3333
47,Cavarc,137,11.99,0.633333,44.6833
47,Lagarrigue,282,4.38,0.383333,44.3
47,Penne-d'Agenais,2402,46.71,0.833333,44.3833
47,Cuq,283,16.89,0.7,44.0833
47,Pont-du-Casse,4351,19.1,0.683333,44.2333
47,Savignac-de-Duras,227,14.89,0.2,44.7
47,Bourran,591,18.16,0.4,44.3333
47,Gavaudun,305,21.33,0.9,44.5667
47,Monviel,85,6.23,0.533333,44.5667
47,Lamontjoie,501,17.75,0.533333,44.0667
47,Tombebœuf,453,18.38,0.45,44.5
47,Sérignac-Péboudou,175,12.12,0.55,44.6
47,Agen,33981,11.49,0.633333,44.2
47,Saint-Vincent-de-Lamontjoie,257,15.29,0.5,44.0833
47,Bourgougnague,277,11.73,0.416667,44.6167
47,Fauillet,859,14.23,0.283333,44.4167
47,Saint-Romain-le-Noble,394,8.5,0.783333,44.1667
47,Monbalen,412,13,0.716667,44.3167
47,Lannes,409,32.4,0.283333,44.0333
47,Fauguerolles,653,6.93,0.25,44.4333
47,Layrac,3552,38.11,0.666667,44.1333
47,Bias,3186,12.29,0.683333,44.4167
47,Hautesvignes,163,8.85,0.35,44.4667
47,Villebramar,103,10.06,0.483333,44.5167
47,Casseneuil,2335,18.09,0.616667,44.45
47,Villeneuve-sur-Lot,23513,81.32,0.716667,44.4
47,Cauzac,385,14.52,0.85,44.2833
47,Calonges,589,15.99,0.233333,44.3667
47,Caudecoste,933,17.13,0.733333,44.1167
47,La Sauvetat-de-Savères,527,6.86,0.833333,44.2333
47,Dolmayrac,647,19.4,0.583333,44.3667
47,Bruch,773,15.89,0.416667,44.2167
47,Castillonnès,1404,19.4,0.6,44.65
47,Montagnac-sur-Auvignon,599,22.69,0.466667,44.15
47,Puysserampion,246,10.72,0.3,44.6
47,Sauméjan,80,19.5,-0.00388889,44.2333
47,Casteljaloux,4761,30.59,0.1,44.3167
47,Astaffort,2077,35.17,0.666667,44.0667
47,Tourliac,146,9.83,0.816667,44.6833
47,Laplume,1402,32.64,0.533333,44.1167
47,Roquefort,1767,7.53,0.55,44.1833
47,Boé,5421,16.5,0.633333,44.1667
47,Nomdieu,221,12.59,0.483333,44.1
47,Ferrensac,222,12.32,0.616667,44.6333
47,Réaup-Lisse,587,70.89,0.186944,44.0906
47,Soumensac,244,11.42,0.316667,44.6833
47,Barbaste,1500,38.7,0.283333,44.1667
47,Gontaud-de-Nogaret,1634,29.51,0.295,44.4564
47,Villeréal,1314,13.92,0.75,44.6333
47,Savignac-sur-Leyze,279,11.38,0.8,44.4833
47,Villefranche-du-Queyran,405,16.55,0.2,44.3
47,Lédat,1260,12.43,0.667778,44.4542
47,Grateloup-Saint-Gayrand,439,20.67,0.383333,44.4167
47,Marcellus,802,11.77,0.083333,44.4833
47,Vianne,1128,9.82,0.316667,44.2
47,Dondas,207,14.37,0.85,44.25
47,Sainte-Bazeille,3044,20.67,0.1,44.5333
47,Durance,281,38.6,0.166667,44.1667
47,Cahuzac,294,8.04,0.55,44.6667
47,Mézin,1504,31.58,0.266667,44.05
47,Duras,1316,20.17,0.183333,44.6667
47,Calignac,480,18.38,0.433333,44.1333
47,Meilhan-sur-Garonne,1327,28.62,0.033333,44.5167
47,Clermont-Soubiran,367,10.39,0.831944,44.1406
47,Saint-Georges,533,15.96,0.933889,44.442
47,Castelmoron-sur-Lot,1754,23.25,0.5,44.4
47,Saint-Maurice-de-Lestapel,112,7.79,0.566667,44.5667
47,Trentels,820,19.47,0.866667,44.4333
47,Le Passage,9395,12.89,0.616667,44.2
47,Samazan,852,17.25,0.116667,44.4333
47,Varès,647,16.79,0.366667,44.45
47,Xaintrailles,413,10.26,0.25,44.2
47,Montignac-Toupinerie,138,8.31,0.35,44.55
47,La Sauvetat-du-Dropt,566,10.37,0.333333,44.65
47,Cambes,166,9.2,0.283333,44.5833
47,Moulinet,195,14.57,0.566667,44.5333
47,Saint-Étienne-de-Fougères,843,9.9,0.55,44.4167
47,Blanquefort-sur-Briolance,515,41.93,0.966667,44.6
47,Marmande,18400,45.06,0.166667,44.5
47,Cazideroque,239,11.94,0.933333,44.4
47,Boussès,42,47.14,0.1,44.1333
47,Sérignac-sur-Garonne,1122,8.91,0.5,44.2167
47,Poussignac,294,13.02,0.05,44.35
47,Anzex,285,23.24,0.166667,44.2833
47,Fourques-sur-Garonne,1238,13.96,0.183333,44.45
47,Frégimont,270,7.59,0.466667,44.2833
47,Le Mas-d'Agenais,1427,21.18,0.216667,44.4
47,Saint-Colomb-de-Lauzun,502,23.19,0.466667,44.6
47,Lévignac-de-Guyenne,609,25.02,0.2,44.6333
47,Moustier,336,8.33,0.3,44.6333
47,La Réunion,457,28.06,0.117778,44.2975
47,Saint-Hilaire-de-Lusignan,1404,16.77,0.5125,44.2264
47,Tournon-d'Agenais,771,21.26,1,44.4
47,Galapian,326,9.25,0.416667,44.3
47,Saint-Sardos,334,14.46,0.483333,44.35
47,Pindères,231,40.76,0.033333,44.2667
47,Sainte-Colombe-en-Bruilhois,1656,21.15,0.516667,44.1833
47,Saint-Laurent,486,4.4,0.4,44.247
47,Aubiac,1014,13.86,0.583333,44.1333
47,Monbahus,629,31.97,0.533333,44.55
47,Bournel,261,14.7,0.666667,44.6167
47,Laussou,278,17.15,0.816667,44.5833
47,Saint-Martin-de-Beauville,173,7.54,0.818056,44.227
47,Monflanquin,2373,62.21,0.766667,44.5333
47,Buzet-sur-Baïse,1276,21.15,0.299167,44.2581
47,Verteuil-d'Agenais,558,22.42,0.416667,44.4667
47,Puymiclan,570,25.74,0.316667,44.5167
47,Saint-Aubin,429,18.51,0.8525,44.4762
47,Sainte-Livrade-sur-Lot,6290,30.94,0.6,44.4
47,Pailloles,338,9.16,0.633333,44.4667
47,Puymirol,965,19.54,0.783333,44.1833
47,Antagnac,221,9.31,0.016667,44.35
47,Moncrabeau,825,49.94,0.366667,44.0333
47,Courbiac,110,9.05,1.05,44.3833
47,Agnac,441,13.84,0.366667,44.65
47,Rives,240,12.79,0.75,44.65
47,Lafox,1163,5.23,0.7,44.1667
47,Castelnau-sur-Gupie,827,15.23,0.15,44.55
47,Salles,318,21.58,0.871111,44.5492
47,Saint-Urcisse,230,10.93,0.833333,44.1667
47,Fumel,5162,22.66,0.966667,44.5
47,Lacapelle-Biron,457,13.96,0.9,44.6
47,Montpouillan,672,12.07,0.116667,44.4833
47,Saint-Caprais-de-Lerm,602,13.6,0.75,44.2167
47,Masquières,185,12.31,1.05,44.4167
47,Thézac,196,11.21,1.01667,44.4333
47,Estillac,1904,7.94,0.55,44.1667
47,Laparade,445,16.22,0.45,44.3833
47,Mongaillard,187,8.53,0.283333,44.2
47,Aiguillon,4320,28.28,0.35,44.3
47,Beaugas,345,22.48,0.583333,44.5
47,Montignac-de-Lauzun,281,20.46,0.466667,44.5667
47,Castella,334,12.52,0.683333,44.3167
47,Hautefage-la-Tour,812,20.75,0.8,44.3167
47,Auradou,383,11.17,0.816667,44.35
47,Saint-Léon,298,9.6,0.233333,44.2833
47,Parranquet,123,9.62,0.816667,44.65
47,Lougratte,449,20.45,0.616667,44.5833
47,Ségalas,167,12.84,0.533333,44.5833
47,Tourtrès,142,11.71,0.433333,44.5
47,Miramont-de-Guyenne,3276,16.66,0.366667,44.6
47,Saint-Salvy,176,9.26,0.433333,44.3
47,Monheurt,223,11.44,0.3,44.3333
47,Agmé,141,5.01,0.333333,44.4833
47,Seyches,1017,24.69,0.3,44.55
47,Monsempron-Libos,2051,9.05,0.933333,44.4833
47,Prayssas,948,26.48,0.5,44.2833
47,Coulx,243,16.32,0.483333,44.4667
47,Condezaygues,857,10.81,0.916667,44.4833
47,Montayral,2876,24.54,0.983333,44.4833
47,Saint-Robert,188,6.74,0.8,44.25
47,Saint-Léger,169,5.79,0.316667,44.2833
47,Saint-Sauveur-de-Meilhan,314,7.03,-0.00222222,44.475
47,Grayssas,127,9.37,0.883333,44.1667
47,Bourlens,357,15.44,0.966667,44.4167
47,Armillac,193,7.77,0.383333,44.55
47,Castelculier,2315,14.95,0.716667,44.1833
47,Pompogne,194,35.96,0.05,44.25
47,Damazan,1281,16.37,0.283333,44.2833
47,Dausse,501,6.94,0.9,44.3833
47,Laugnac,633,17.35,0.6,44.3167
47,Tayrac,329,12.89,0.85,44.2
47,Grézet-Cavagnan,352,12.55,0.133333,44.3833
47,Labretonie,175,11.8,0.366667,44.4833
47,Saint-Jean-de-Thurac,502,5.12,0.75,44.1667
47,Le Temple-sur-Lot,971,16.91,0.533333,44.3667
47,Sos,713,52.89,0.15,44.0333
47,Saint-Sixte,329,5.92,0.783333,44.1284
47,Nérac,7125,62.68,0.35,44.1333
47,Saint-Pierre-de-Clairac,831,13.15,0.766667,44.1833
47,Laroque-Timbaut,1516,21.64,0.766667,44.2833
47,Beaupuy,1480,8.17,0.166667,44.5333
47,Lagupie,655,8.69,0.133333,44.55
47,Lasserre,77,6.49,0.391389,44.0648
47,Pinel-Hauterive,525,21.77,0.566667,44.4333
47,Bazens,530,12.21,0.416667,44.2667
47,Villeton,527,10.24,0.266667,44.35
47,Madaillan,614,24.39,0.573889,44.277
47,Peyrière,279,8.14,0.316667,44.5667
47,Montagnac-sur-Lède,252,19.55,0.85,44.55
47,Guérin,246,10.43,0.083333,44.4
47,Sénestis,201,11.31,0.233333,44.4167
47,Fréchou,207,11.97,0.316667,44.0833
47,Poudenas,247,17.24,0.216667,44.05
47,Saint-Pé-Saint-Simon,222,17.46,0.101667,44.0025
47,Saint-Martin-Petit,433,6.39,0.1,44.55
47,Bouglon,613,13.92,0.1,44.3833
47,Lagruère,341,9.86,0.233333,44.3833
47,Saint-Sylvestre-sur-Lot,2269,21.27,0.816667,44.4
47,Trémons,377,13.49,0.916667,44.4167
47,Saint-Astier,198,9.56,0.25,44.725
47,Sainte-Colombe-de-Duras,99,6.97,0.133333,44.6833
47,Mazières-Naresse,133,8.93,0.716667,44.6667
47,Saint-Maurin,465,21.74,0.9,44.2
47,Sainte-Colombe-de-Villeneuve,452,18.92,0.65,44.3667
47,Perche,133,8.42,0.416667,44.55
47,Monteton,277,13.81,0.25,44.6167
47,Lauzun,729,24.09,0.466667,44.6333
47,Espiens,393,17.48,0.366667,44.1667
47,Monségur,379,10.99,0.879167,44.4839
47,Baleyssagues,182,8.18,0.166667,44.6833
47,Feugarolles,926,23.82,0.35,44.2167
47,Lacaussade,211,10.28,0.833333,44.5167
47,Saint-Nicolas-de-la-Balerme,397,4.72,0.766667,44.15
47,Saint-Pardoux-Isaac,1183,7.26,0.383333,44.6
47,Saint-Pierre-sur-Dropt,278,8.18,0.2,44.6333
47,Saint-Quentin-du-Dropt,174,11.9,0.583333,44.6833
47,Saint-Eutrope-de-Born,694,38.28,0.683333,44.5667
47,Lusignan-Petit,370,7.35,0.533333,44.2833
47,Longueville,351,4.79,0.233333,44.4667
47,Rayet,168,10.02,0.783333,44.65
47,Escassefort,632,13.92,0.233333,44.55
47,Bajamont,929,12.2,0.706111,44.2656
47,Lafitte-sur-Lot,791,15.99,0.431389,44.3517
47,Francescas,695,21.23,0.433333,44.0667
47,Caubeyres,222,14.39,0.2,44.25
47,Villeneuve-de-Duras,317,11.81,0.233333,44.7333
47,Saint-Front-sur-Lémance,562,19.58,0.966667,44.5667
47,Boudy-de-Beauregard,402,10.07,0.689167,44.5387
47,Saumont,235,6.74,0.45,44.1333
47,Taillebourg,85,7.11,0.233333,44.45
47,Beauville,578,23.17,0.883333,44.2667
47,Cours,206,11.43,0.583333,44.3333
47,Labastide-Castel-Amouroux,321,11.95,0.116667,44.35
47,Fongrave,612,9.46,0.4,44.5333
47,Beauziac,254,15.34,0.05,44.3333
47,Blaymont,226,13.56,0.966667,44.3167
47,Cassignas,120,7.86,0.8,44.3
48,Albaret-Sainte-Marie,564,15.98,3.26667,44.8833
48,Recoules-de-Fumas,95,9.77,3.35,44.6333
48,Saint-Léger-du-Malzieu,207,18.92,3.31667,44.8833
48,La Malène,166,40.68,3.31667,44.3
48,Monts-Verts,341,29.13,3.20528,44.8578
48,Antrenas,325,17.55,3.26667,44.5833
48,Gabrias,138,20.65,3.38333,44.55
48,La Salle-Prunet,179,18.5,3.61334,44.3164
48,Malbouzon,146,14.26,3.13333,44.7
48,Saint-Laurent-de-Muret,177,46.04,3.2,44.6
48,Villefort,608,7.35,3.93278,44.4403
48,Chasseradès,158,61.93,3.81667,44.55
48,Florac,1942,29.89,3.6,44.3167
48,Rousses,102,22.38,3.6,44.2
48,Le Pont-de-Montvert,276,90.25,3.75,44.3667
48,Gabriac,109,8.44,3.73333,44.1833
48,Saint-Julien-du-Tournel,110,36.57,3.66667,44.4833
48,Sainte-Hélène,71,6.73,3.60278,44.5192
48,Sainte-Enimie,527,87.34,3.41667,44.3667
48,Fontanès,118,11.28,3.78333,44.7667
48,Vignes,107,28.84,3.23333,44.2833
48,Saint-Léger-de-Peyre,169,27.35,3.3,44.6
48,Chaulhac,72,9.47,3.25,44.9167
48,Brenoux,361,11.25,3.53333,44.4833
48,Estables,174,32.89,3.41667,44.6667
48,Chambon-le-Château,292,8.12,3.66667,44.85
48,Langogne,3014,31.37,3.85,44.7167
48,Marvejols,5053,12.45,3.28333,44.55
48,Brion,98,22.11,3.08333,44.75
48,Canilhac,139,7.27,3.15,44.4167
48,La Villedieu,40,22.79,3.5,44.7
48,Fraissinet-de-Lozère,226,38.58,3.7,44.3833
48,Saint-Juéry,67,1.65,3.1,44.8333
48,Fournels,368,15.76,3.11667,44.8167
48,Montrodat,1134,20.65,3.33333,44.55
48,Le Born,150,30.21,3.55,44.5667
48,Luc,227,46.1,3.88333,44.65
48,Pied-de-Borne,217,27.89,3.98473,44.4756
48,Salces,95,45.78,3.15,44.5333
48,Saint-Étienne-du-Valdonnez,638,56.09,3.56667,44.45
48,Pierrefiche,164,16.82,3.73333,44.6833
48,Pourcharesses,121,31.79,3.93278,44.4387
48,Grandrieu,760,65.37,3.63333,44.7833
48,Saint-André-de-Lancize,126,22.78,3.81667,44.2667
48,Belvézet,92,12.39,3.75,44.55
48,Saint-Germain-de-Calberte,455,38.6,3.8,44.2167
48,Paulhac-en-Margeride,105,15.79,3.38333,44.8667
48,Saint-Pierre-le-Vieux,286,15.55,3.30861,44.8473
48,Le Collet-de-Dèze,668,26.47,3.91667,44.25
48,Saint-Paul-le-Froid,146,44.17,3.56667,44.7833
48,Saint-Denis-en-Margeride,182,38.67,3.4725,44.7364
48,Le Malzieu-Ville,881,7.8,3.35,44.85
48,Chastel-Nouvel,736,31.5,3.51667,44.5667
48,Hermaux,115,17.59,3.11667,44.5167
48,Laval-du-Tarn,108,36.85,3.35,44.35
48,Le Rozier,150,2.03,3.21667,44.1833
48,Saint-Privat-du-Fau,133,22.16,3.35,44.9167
48,Saint-Chély-d'Apcher,4323,28.26,3.28333,44.8
48,Ribennes,166,24.97,3.4,44.6333
48,Le Monastier-Pin-Moriès,904,19.3,3.25445,44.5148
48,Saint-Laurent-de-Trèves,179,23.09,3.6,44.2667
48,Altier,207,54.45,3.86667,44.4667
48,Marchastel,77,34.87,3.11667,44.65
48,Rimeize,605,32.3,3.31667,44.7667
48,Saint-Andéol-de-Clerguemort,103,6.86,3.9,44.2833
48,Saint-Michel-de-Dèze,209,14.19,3.9,44.2333
48,Saint-Bonnet-de-Chirac,53,7.68,3.26667,44.5167
48,Saint-Maurice-de-Ventalon,75,38.51,3.83333,44.3167
48,Prinsuéjols,158,42.96,3.18333,44.6667
48,Rocles,216,19.84,3.78333,44.7
48,Bessons,449,23.49,3.25,44.7667
48,Saint-Pierre-de-Nogaret,164,16.44,3.13333,44.4833
48,Esclanèdes,319,12.51,3.36667,44.4833
48,Julianges,73,9.42,3.31667,44.9333
48,La Canourgue,2120,104.29,3.21667,44.4167
48,Saint-Bauzile,609,29.33,3.50223,44.482
48,Saint-Julien-d'Arpaon,119,20.72,3.66667,44.3
48,Naussac,205,13.52,3.78333,44.75
48,Saint-Germain-du-Teil,798,22.58,3.16667,44.4833
48,Allenc,253,38.58,3.66667,44.5333
48,Saint-Flour-de-Mercoire,184,12.17,3.83333,44.7
48,La Fage-Saint-Julien,284,18.06,3.2,44.8
48,Le Buisson,225,24.45,3.23333,44.6333
48,Vialas,433,49.77,3.9,44.3333
48,Saint-Julien-des-Points,111,3.83,3.96667,44.2667
48,Saint-Frézal-de-Ventalon,158,16.89,3.86667,44.2833
48,Cheylard-l'Évêque,63,29.64,3.8,44.65
48,Le Pompidou,183,22.8,3.65,44.2
48,Le Malzieu-Forain,470,48.65,3.32834,44.8545
48,Saint-Jean-la-Fouillouse,166,29.27,3.66667,44.7
48,Molezon,90,14.76,3.66667,44.2167
48,Salelles,150,10.62,3.28333,44.4833
48,Saint-Pierre-des-Tripiers,77,34.74,3.28333,44.2333
48,Palhers,200,8.59,3.3,44.5333
48,Balsièges,517,32.88,3.46667,44.4833
48,Lajo,108,18.58,3.43333,44.8333
48,Lachamp,177,25.89,3.38333,44.6167
48,Sainte-Colombe-de-Peyre,199,21.9,3.23333,44.6833
48,Cubiérettes,54,11.34,3.78333,44.45
48,Mas-d'Orcières,124,36.56,3.7,44.4667
48,La Fage-Montivernoux,168,37.77,3.18333,44.75
48,Chaudeyrac,308,44.1,3.75,44.65
48,Auroux,420,35.09,3.73333,44.75
48,Cocurès,196,3.55,3.61667,44.35
48,Saint-Amans,147,9.98,3.45,44.6583
48,Saint-Martin-de-Lansuscle,186,18.05,3.75,44.2167
48,Saint-Frézal-d'Albuges,53,17.2,3.76667,44.55
48,Banassac,866,17.41,3.2,44.4333
48,Saint-Hilaire-de-Lavit,108,10.31,3.86667,44.25
48,Saint-Gal,111,9.88,3.43333,44.6667
48,Châteauneuf-de-Randon,531,24.49,3.66667,44.65
48,Montbel,132,22.87,3.71667,44.5833
48,La Tieule,106,24,3.15,44.3833
48,La Bastide-Puylaurent,172,24.19,3.9,44.6
48,Cubières,175,48.88,3.76667,44.4667
48,Albaret-le-Comtal,194,29.56,3.15,44.8667
48,Chirac,1172,33.79,3.26667,44.5333
48,Saint-Rome-de-Dolan,80,32.63,3.21667,44.2667
48,Barre-des-Cévennes,204,34.29,3.65,44.25
48,Quézac,348,26.91,3.53333,44.3667
48,Vebron,201,69.66,3.56667,44.2333
48,Serverette,284,17.35,3.38333,44.7
48,Bédouès,289,26.8,3.6,44.35
48,Noalhac,98,13.51,3.13333,44.8167
48,Saint-Laurent-de-Veyrès,43,9.11,3.15,44.7667
48,Hures-la-Parade,234,88.59,3.3525,44.2448
48,Aumont-Aubrac,1111,26.53,3.28333,44.7167
48,Mas-Saint-Chély,140,56.81,3.4,44.3167
48,Saint-Étienne-Vallée-Française,534,50.99,3.84195,44.1667
48,Fontans,212,33.9,3.4,44.7333
48,Trélans,101,23.35,3.08333,44.5
48,Saint-Alban-sur-Limagnole,1505,51.23,3.38333,44.7833
48,Fraissinet-de-Fourques,63,24.3,3.53333,44.2167
48,Montbrun,86,29.97,3.5,44.3333
48,Pelouse,225,32.98,3.61667,44.5687
48,Arzenc-de-Randon,201,69.2,3.61667,44.65
48,Saint-Sauveur-de-Peyre,276,27.61,3.28333,44.65
48,Chanac,1399,71.14,3.33333,44.4667
48,Moissac-Vallée-Française,223,27.05,3.78445,44.1631
48,Cultures,133,3.96,3.38333,44.5
48,Bassurels,43,46.34,3.61667,44.1833
48,Saint-Saturnin,63,9.14,3.19167,44.4083
48,Fau-de-Peyre,182,26.72,3.21667,44.7333
48,Saint-André-Capcèze,168,9.85,3.95,44.4167
48,Saint-Bonnet-de-Montauroux,124,21.33,3.71667,44.8167
48,Prunières,253,13.09,3.35,44.8167
48,Chastanier,92,10.41,3.75,44.7167
48,Barjac,660,29.92,3.4,44.5
48,Saint-Sauveur-de-Ginestoux,62,22.14,3.6,44.7
48,Sainte-Croix-Vallée-Française,319,18.57,3.74223,44.1798
48,Ispagnac,856,53.71,3.53333,44.3667
48,Javols,331,31.21,3.35,44.6833
48,Chadenet,120,12.96,3.61667,44.5
48,Mende,12140,36.56,3.5,44.5167
48,Saint-Privat-de-Vallongue,272,23.87,3.83333,44.2833
48,Lanuéjols,317,32.67,3.56667,44.5
48,Badaroux,907,20.72,3.55,44.5333
48,Arzenc-d'Apcher,49,7.88,3.11667,44.85
48,Cassagnas,118,35.19,3.75,44.2667
48,Le Recoux,125,23.69,3.15,44.3333
48,Grandvals,83,12.84,3.05,44.7333
48,Meyrueis,825,104.68,3.43333,44.1667
48,Gatuzières,42,29.4,3.48333,44.2
48,Laubert,102,14.28,3.63333,44.55
48,Prévenchères,260,62.75,3.91667,44.5167
48,Chauchailles,97,17.4,3.1,44.7833
48,La Panouse,77,37.83,3.58333,44.7333
48,La Chaze-de-Peyre,269,19.33,3.25,44.7
48,Nasbinals,500,63.34,3.05,44.6667
48,Sainte-Eulalie,46,21.31,3.45,44.7833
